Train Loss	Train Loss X	Train Loss U	Test Loss	Test Acc.	Epoch Time	
0.423179	0.003730	0.321522	0.598441	86.240000	39.214080	
0.410695	0.003450	0.310681	0.596018	86.280000	39.474792	
0.414067	0.003744	0.312657	0.593639	86.320000	39.549016	
0.399776	0.003802	0.300009	0.591887	86.310000	39.948294	
0.404611	0.003864	0.303357	0.598239	86.220000	39.706400	
0.425495	0.004973	0.316654	0.594819	86.200000	39.837510	
0.429484	0.004178	0.319694	0.584436	86.430000	40.002019	
0.421523	0.003764	0.312739	0.588477	86.370000	39.969659	
0.424846	0.003954	0.314184	0.590461	86.620000	40.045882	
0.437563	0.003610	0.322972	0.594223	86.380000	40.082301	
0.439589	0.003530	0.323290	0.592336	86.360000	40.075069	
0.448888	0.003957	0.329228	0.586316	86.440000	40.179082	
0.447678	0.003975	0.326684	0.591502	86.320000	40.420694	
0.439751	0.003643	0.320767	0.588050	86.540000	40.193816	
0.461237	0.004039	0.334433	0.581633	86.510000	40.248129	
0.447363	0.003615	0.324119	0.577485	86.870000	40.522787	
0.436500	0.005533	0.313460	0.575368	86.730000	40.390656	
0.433971	0.003788	0.312047	0.564495	86.900000	40.584844	
0.433492	0.003774	0.310782	0.559021	87.090000	40.578405	
0.446665	0.004360	0.318656	0.565236	86.840000	40.815718	
0.431773	0.004402	0.307351	0.560769	86.910000	40.607404	
0.447418	0.003703	0.317475	0.561645	86.850000	41.032113	
0.448539	0.003787	0.317821	0.564111	86.830000	41.130390	
0.443836	0.003957	0.312830	0.559547	87.010000	41.391959	
0.447135	0.003670	0.314707	0.553142	87.140000	41.030691	
0.452182	0.003864	0.317069	0.550521	87.200000	41.080382	
0.452421	0.003864	0.316145	0.543725	87.240000	41.357151	
0.437669	0.003602	0.305303	0.553254	87.110000	41.128426	
0.449851	0.003886	0.312158	0.552316	87.010000	41.753804	
0.459095	0.003489	0.318499	0.547283	87.160000	41.966432	
0.457791	0.003490	0.316060	0.545212	87.170000	42.180116	
0.451743	0.003882	0.310919	0.540356	87.320000	42.305406	
0.444631	0.003367	0.305331	0.539561	87.250000	42.188952	
0.451219	0.004161	0.308246	0.542422	87.300000	42.606827	
0.455208	0.004691	0.310058	0.540230	87.360000	42.506995	
0.466452	0.003633	0.316938	0.533523	87.510000	42.554987	
0.441181	0.003657	0.299181	0.532241	87.650000	42.509373	
0.442302	0.003464	0.298808	0.535791	87.560000	42.909122	
0.448860	0.003550	0.302400	0.538245	87.560000	42.736259	
0.464778	0.003737	0.312266	0.540748	87.460000	43.044628	
0.462084	0.003306	0.309441	0.541178	87.530000	43.123314	
0.473783	0.003549	0.316685	0.539268	87.510000	43.083467	
0.472510	0.003631	0.314248	0.529296	87.590000	43.266088	
0.463186	0.003680	0.307333	0.520881	87.700000	43.297411	
0.463294	0.003403	0.306617	0.517470	87.860000	43.199181	
0.473413	0.003389	0.312223	0.513487	87.950000	43.529025	
0.484923	0.003719	0.319151	0.503802	87.990000	43.385858	
0.481404	0.003346	0.315446	0.505356	88.070000	43.394776	
0.468392	0.003582	0.306166	0.502950	88.200000	43.300320	
0.478657	0.003788	0.311736	0.507717	88.110000	43.456846	
0.455852	0.003535	0.295912	0.508930	88.120000	43.518321	
0.457094	0.003487	0.296257	0.511974	87.960000	43.563686	
0.454008	0.003452	0.292770	0.511341	87.980000	43.481524	
0.463069	0.003244	0.298280	0.511051	87.910000	43.944330	
0.464502	0.003711	0.297909	0.517015	88.180000	43.688499	
0.474393	0.003557	0.303342	0.514117	88.170000	44.198746	
0.484156	0.003383	0.309226	0.507935	88.480000	44.146267	
0.475543	0.003439	0.302170	0.505462	88.310000	44.101139	
0.476803	0.003453	0.302368	0.511828	88.070000	44.264236	
0.487662	0.003613	0.308274	0.511403	88.120000	44.196310	
0.488689	0.003539	0.307817	0.509050	88.070000	44.428023	
0.493229	0.003698	0.310057	0.504606	88.280000	44.621531	
0.480986	0.003254	0.301256	0.501669	88.450000	44.309274	
0.472239	0.003683	0.294746	0.497907	88.350000	44.499817	
0.462013	0.003551	0.287686	0.496873	88.270000	44.481168	
0.464478	0.003339	0.288131	0.504535	88.320000	44.764642	
0.488410	0.003059	0.302706	0.506538	88.200000	44.607382	
0.483624	0.003118	0.298589	0.501223	88.190000	44.924724	
0.474660	0.003287	0.292000	0.500887	88.390000	45.020460	
0.476098	0.003507	0.292217	0.508323	88.370000	45.006140	
0.480412	0.003188	0.293699	0.507608	88.260000	44.928605	
0.488577	0.003625	0.297814	0.507032	88.220000	44.949785	
0.492501	0.003232	0.299669	0.502862	88.430000	45.067121	
0.500516	0.003717	0.303062	0.499617	88.350000	45.316716	
0.478727	0.003165	0.289557	0.496448	88.400000	45.449175	
0.478718	0.003318	0.288414	0.493961	88.350000	45.526719	
0.484750	0.003392	0.291092	0.493355	88.460000	45.602600	
0.483897	0.003057	0.290236	0.485511	88.580000	45.699267	
0.491524	0.003173	0.293491	0.485666	88.550000	45.452368	
0.474760	0.003282	0.282663	0.492334	88.520000	45.491101	
0.474188	0.003345	0.281649	0.493432	88.670000	45.714432	
0.490325	0.003156	0.290121	0.493008	88.600000	45.702541	
0.487297	0.003414	0.287603	0.493516	88.560000	45.775656	
0.505986	0.003467	0.297808	0.488541	88.780000	45.749835	
0.502897	0.003034	0.295096	0.481989	88.920000	46.005643	
0.489099	0.002935	0.286442	0.487048	88.790000	45.976004	
0.490281	0.003002	0.286131	0.484846	88.950000	45.907024	
0.487297	0.003433	0.283179	0.486628	88.800000	46.041329	
0.491716	0.003436	0.285184	0.489681	88.590000	46.459822	
0.492710	0.003689	0.284540	0.482178	88.770000	46.356792	
0.492203	0.003015	0.283802	0.469510	89.050000	46.638798	
0.500553	0.003030	0.288036	0.466544	89.030000	46.363873	
0.513314	0.003278	0.294096	0.468100	89.120000	46.408208	
0.506099	0.003173	0.289220	0.468895	88.940000	46.653142	
0.507465	0.003201	0.289395	0.475579	89.010000	46.942256	
0.501737	0.003098	0.284956	0.478476	88.940000	47.185891	
0.519548	0.003192	0.294355	0.469218	88.990000	47.200559	
0.521806	0.003024	0.295121	0.467617	88.880000	47.445565	
0.513217	0.003459	0.288733	0.465250	88.890000	47.337680	
0.518367	0.003006	0.291220	0.468081	88.880000	47.365614	
0.509659	0.002805	0.285802	0.463584	89.170000	47.368642	
0.502741	0.002734	0.280725	0.464158	89.190000	47.642130	
0.515912	0.003151	0.287214	0.466010	89.390000	47.612859	
0.493273	0.003141	0.273949	0.460193	89.310000	47.592802	
0.501451	0.003063	0.277381	0.462501	89.230000	47.657791	
0.513199	0.002897	0.283336	0.460855	89.270000	47.832109	
0.505460	0.003437	0.278125	0.468327	89.170000	47.877623	
0.520911	0.003362	0.285566	0.463453	89.010000	47.710909	
0.504608	0.002977	0.276079	0.465142	88.920000	48.082881	
0.517335	0.002860	0.282522	0.466613	89.020000	47.928150	
0.520270	0.002969	0.282986	0.461356	89.160000	48.155101	
0.509305	0.003246	0.276073	0.461529	89.100000	48.111898	
0.506871	0.002981	0.274284	0.462096	89.300000	48.070247	
0.503015	0.002797	0.271322	0.471978	89.170000	48.294133	
0.527977	0.004019	0.283326	0.467948	89.250000	48.273222	
0.528861	0.003028	0.283705	0.469051	89.170000	48.402598	
0.503729	0.002854	0.269395	0.467356	89.290000	48.386667	
0.519397	0.003125	0.276720	0.463829	89.280000	48.828605	
0.526638	0.003205	0.279921	0.462339	89.310000	48.890243	
0.524042	0.003464	0.277658	0.463441	89.360000	49.052807	
0.529199	0.003283	0.279412	0.463391	89.220000	49.040370	
0.512602	0.003034	0.270107	0.463396	89.350000	48.962726	
0.524730	0.003051	0.275883	0.459694	89.500000	48.829952	
0.507364	0.003268	0.265550	0.463965	89.340000	49.000969	
0.522662	0.002885	0.273075	0.464770	89.370000	49.173216	
0.524501	0.002908	0.273409	0.461117	89.380000	49.381030	
0.545322	0.003056	0.283325	0.464176	89.340000	49.457393	
0.537612	0.003211	0.278303	0.456696	89.380000	49.437870	
0.532573	0.003580	0.274851	0.458598	89.440000	49.592998	
0.544641	0.003002	0.280703	0.455956	89.390000	49.548329	
0.538342	0.002828	0.276429	0.458637	89.380000	49.990550	
0.534581	0.003372	0.273563	0.455907	89.440000	49.862000	
0.536136	0.002868	0.273966	0.452222	89.590000	50.022395	
0.545682	0.003197	0.277770	0.445550	89.640000	50.050128	
0.545968	0.002915	0.277185	0.444562	89.570000	50.042514	
0.535977	0.002703	0.271554	0.442658	89.800000	50.383014	
0.535535	0.002835	0.270593	0.446790	89.750000	50.165226	
0.540396	0.002781	0.272011	0.449041	89.760000	50.220987	
0.537729	0.002755	0.270030	0.445364	89.790000	50.594232	
0.534363	0.003004	0.267542	0.442791	89.770000	50.418226	
0.541446	0.003278	0.270157	0.446160	89.800000	50.557735	
0.511772	0.002679	0.254689	0.444428	89.780000	50.761419	
0.532784	0.002927	0.264427	0.441000	89.890000	50.810969	
0.539744	0.002939	0.267248	0.440051	89.870000	50.971872	
0.556554	0.002901	0.274696	0.439268	89.780000	51.043537	
0.553678	0.003137	0.272337	0.435857	89.970000	51.183214	
0.534943	0.002738	0.262632	0.437420	89.930000	51.045007	
0.537166	0.002607	0.263126	0.433832	89.890000	51.279577	
0.542437	0.002689	0.264720	0.432854	89.760000	51.445963	
0.535731	0.002699	0.260696	0.437009	89.870000	51.529796	
0.551255	0.002696	0.267641	0.436325	89.750000	51.716142	
0.548280	0.003078	0.265340	0.431659	89.820000	51.587636	
0.561654	0.003033	0.270863	0.428562	89.900000	51.583859	
0.568942	0.002807	0.273774	0.423717	90.080000	52.158330	
0.567092	0.002962	0.272141	0.425223	89.930000	52.357768	
0.561556	0.002667	0.268928	0.431105	90.050000	52.931767	
0.566414	0.002833	0.270198	0.430344	90.060000	52.537360	
0.563732	0.002609	0.268298	0.427805	90.040000	52.736969	
0.553452	0.002726	0.262663	0.423832	90.020000	52.865309	
0.544700	0.002411	0.257992	0.424999	90.070000	52.862855	
0.550403	0.002624	0.259702	0.418346	90.190000	53.016067	
0.581623	0.002615	0.273715	0.413668	90.450000	53.028954	
0.569653	0.002912	0.267257	0.411327	90.400000	53.020206	
0.562334	0.002555	0.263298	0.414286	90.460000	53.261383	
0.563886	0.002957	0.263015	0.405902	90.360000	53.206072	
0.558759	0.002602	0.259955	0.408122	90.350000	53.425991	
0.569314	0.002834	0.264101	0.411686	90.400000	53.458600	
0.570200	0.002683	0.263921	0.412818	90.360000	53.620502	
0.566828	0.003046	0.261477	0.413215	90.250000	53.553036	
0.563141	0.002940	0.258890	0.411332	90.370000	53.770141	
0.553466	0.002687	0.253897	0.411489	90.240000	53.906564	
0.574524	0.004377	0.262131	0.409270	90.200000	54.044749	
0.573508	0.003064	0.261601	0.401978	90.340000	54.113147	
0.569689	0.002676	0.259221	0.406183	90.350000	54.068468	
0.563368	0.002510	0.255605	0.411200	90.440000	54.358821	
0.553710	0.002516	0.250559	0.412634	90.350000	54.324122	
0.546788	0.002596	0.246736	0.414241	90.560000	54.484747	
0.560084	0.002972	0.251931	0.416248	90.470000	54.625516	
0.557933	0.002817	0.250207	0.414601	90.480000	54.704630	
0.550577	0.002348	0.246381	0.414515	90.440000	54.772607	
0.575354	0.002999	0.256569	0.413521	90.390000	54.842996	
0.574176	0.002559	0.255566	0.413290	90.550000	54.933148	
0.572831	0.002742	0.254218	0.410669	90.650000	55.139709	
0.573005	0.002790	0.253441	0.413326	90.580000	55.310864	
0.577516	0.002478	0.254851	0.412780	90.500000	55.213587	
0.573390	0.002442	0.252383	0.410501	90.510000	55.228021	
0.577649	0.002486	0.253570	0.402785	90.590000	55.392816	
0.575501	0.002473	0.251969	0.402474	90.470000	55.548983	
0.588538	0.002414	0.256944	0.405864	90.530000	55.639434	
0.580756	0.002430	0.252749	0.402174	90.780000	55.763439	
0.581332	0.002528	0.252298	0.402412	90.800000	55.822456	
0.581005	0.002664	0.251421	0.398193	90.770000	55.785211	
0.598636	0.002706	0.258384	0.396555	90.670000	55.991206	
0.600418	0.002509	0.258555	0.397287	90.600000	56.022838	
0.603048	0.002572	0.258805	0.395431	90.590000	56.208480	
0.604402	0.002846	0.258559	0.389621	90.610000	56.249634	
0.577947	0.002416	0.246717	0.388785	90.720000	56.537599	
0.591495	0.002834	0.251677	0.389320	90.800000	56.669996	
0.589322	0.002615	0.250175	0.390964	90.890000	56.756596	
0.599576	0.002726	0.253822	0.393989	90.800000	57.000782	
0.582862	0.002447	0.246017	0.391205	90.890000	57.039770	
0.608007	0.002742	0.255841	0.391668	90.850000	56.983496	
0.600919	0.002766	0.252182	0.393967	90.770000	57.201465	
0.603084	0.002778	0.252411	0.394105	90.760000	57.129392	
0.615577	0.002378	0.257142	0.392277	90.840000	57.529791	
0.609317	0.002619	0.253733	0.388096	90.960000	57.546870	
0.600867	0.002488	0.249499	0.387781	90.940000	57.752800	
0.609408	0.002455	0.252320	0.382828	91.090000	57.892609	
0.613789	0.002572	0.253429	0.380679	91.130000	57.922355	
0.610249	0.002415	0.251340	0.380556	91.130000	57.926455	
0.611303	0.002911	0.250900	0.380806	91.220000	58.149097	
0.607580	0.002410	0.248899	0.381139	91.230000	58.220313	
0.602255	0.002478	0.246008	0.378557	91.140000	58.242968	
0.609541	0.002380	0.248307	0.380710	91.000000	58.684895	
0.614572	0.002202	0.249688	0.378037	91.020000	58.515865	
0.613359	0.002959	0.248225	0.377119	91.030000	58.803383	
0.604952	0.002746	0.244238	0.377426	91.140000	58.717910	
0.604591	0.002371	0.243578	0.375702	91.200000	58.852446	
0.608623	0.002545	0.244478	0.376912	91.120000	59.059659	
0.611055	0.002582	0.244778	0.370995	91.170000	59.125289	
0.624556	0.002415	0.249595	0.369681	91.260000	59.145134	
0.621888	0.002526	0.247757	0.370087	91.260000	59.286633	
0.619465	0.002434	0.246092	0.372357	91.260000	59.471908	
0.612157	0.002490	0.242509	0.371565	91.410000	59.732648	
0.623474	0.002581	0.246306	0.369178	91.390000	60.150012	
0.621993	0.002590	0.245040	0.367562	91.450000	59.787745	
0.613173	0.002414	0.240968	0.368860	91.510000	59.941244	
0.614411	0.002412	0.240807	0.368539	91.430000	59.875688	
0.611742	0.002464	0.239082	0.365960	91.280000	60.018936	
0.622420	0.002345	0.242661	0.366829	91.280000	60.179667	
0.619723	0.002278	0.240966	0.363990	91.420000	60.471449	
0.612484	0.002215	0.237441	0.363616	91.380000	60.373239	
0.629006	0.002303	0.243170	0.360815	91.480000	60.490716	
0.623509	0.002616	0.240267	0.361123	91.350000	60.515722	
0.627390	0.002276	0.241240	0.360697	91.440000	60.785423	
0.630022	0.002529	0.241500	0.364889	91.430000	60.763468	
0.628543	0.002060	0.240452	0.363710	91.420000	60.971948	
0.638703	0.002242	0.243617	0.363937	91.680000	60.920059	
0.634887	0.002180	0.241525	0.366480	91.490000	61.119144	
0.629291	0.002232	0.238719	0.364820	91.630000	61.164732	
0.642030	0.002320	0.242863	0.361816	91.620000	61.301173	
0.619981	0.002355	0.233839	0.360036	91.760000	61.569892	
0.651416	0.002618	0.244969	0.358840	91.680000	61.576888	
0.646493	0.002344	0.242514	0.359359	91.780000	61.605383	
0.632081	0.002520	0.236349	0.358568	91.660000	61.769956	
0.642273	0.002322	0.239601	0.358265	91.760000	61.893310	
0.651638	0.002378	0.242425	0.356439	91.680000	61.889839	
0.657230	0.002226	0.243899	0.353915	91.780000	62.083026	
0.643136	0.002229	0.238002	0.354533	91.720000	62.211294	
0.642067	0.002237	0.236957	0.351754	91.690000	62.364389	
0.650230	0.002291	0.239301	0.351609	91.720000	62.921134	
0.664272	0.002202	0.243848	0.349574	91.920000	63.113228	
0.659559	0.002255	0.241436	0.350086	92.060000	63.370110	
0.662774	0.002354	0.241916	0.351776	91.860000	63.431682	
0.652234	0.002189	0.237455	0.352045	91.780000	63.497797	
0.647703	0.002437	0.235065	0.348827	91.870000	63.739368	
0.651221	0.002160	0.235804	0.353085	91.780000	63.808537	
0.649208	0.002194	0.234420	0.356639	91.910000	63.921775	
0.643431	0.002223	0.231678	0.352529	91.930000	63.933368	
0.656660	0.002265	0.235797	0.349624	91.890000	64.084777	
0.672613	0.002306	0.240866	0.348131	91.870000	64.393685	
0.666972	0.002491	0.238120	0.345513	91.910000	64.311742	
0.655703	0.001943	0.233634	0.346055	92.060000	64.572938	
0.664346	0.002317	0.235944	0.345750	92.040000	64.647411	
0.665136	0.002495	0.235513	0.345321	92.000000	64.615009	
0.661050	0.002186	0.233531	0.343950	92.130000	64.943670	
0.654982	0.002193	0.230742	0.341962	91.990000	64.964535	
0.676084	0.002237	0.237534	0.342491	91.980000	65.080220	
0.684623	0.002325	0.239861	0.347388	92.010000	65.250691	
0.677313	0.002351	0.236628	0.347561	91.900000	65.359030	
0.669019	0.001996	0.233202	0.349182	91.850000	65.539685	
0.658275	0.002320	0.228708	0.345104	92.040000	65.739659	
0.673624	0.002219	0.233451	0.345411	91.970000	66.113721	
0.677617	0.001949	0.234294	0.341176	92.130000	66.003253	
0.660537	0.002041	0.227710	0.343243	92.130000	66.043802	
0.665408	0.001915	0.228812	0.337357	92.230000	66.278794	
0.682512	0.001971	0.234050	0.339302	92.160000	66.359454	
0.677031	0.002077	0.231491	0.344030	92.180000	66.355874	
0.680092	0.001837	0.231986	0.347368	92.110000	66.581337	
0.673643	0.001841	0.229155	0.346911	92.170000	66.472471	
0.670882	0.002092	0.227500	0.344353	92.240000	66.803724	
0.675604	0.001931	0.228534	0.342281	92.260000	66.857369	
0.672898	0.002423	0.226829	0.336945	92.150000	67.069643	
0.674006	0.001891	0.226765	0.339281	92.250000	67.022352	
0.670812	0.002031	0.225022	0.343544	92.260000	67.347785	
0.667746	0.001905	0.223422	0.344397	92.140000	67.538752	
0.682140	0.002043	0.227580	0.348517	92.110000	67.680421	
0.691531	0.001967	0.230121	0.347434	92.140000	67.688060	
0.694061	0.002141	0.230275	0.345440	92.150000	67.676149	
0.702422	0.002052	0.232449	0.343041	92.040000	67.905435	
0.694068	0.002141	0.229026	0.339163	92.160000	68.012631	
0.675895	0.001870	0.222494	0.337561	92.200000	68.206946	
0.685722	0.001842	0.225130	0.334821	92.200000	68.533204	
0.693124	0.001944	0.226917	0.330541	92.330000	68.470254	
0.698264	0.001993	0.227944	0.330676	92.330000	68.520300	
0.697839	0.001968	0.227184	0.330069	92.330000	68.735651	
0.688215	0.001937	0.223430	0.331827	92.370000	68.936798	
0.692135	0.001888	0.224110	0.332738	92.390000	68.965222	
0.689580	0.001897	0.222672	0.335330	92.220000	69.090268	
0.702600	0.002093	0.226206	0.333858	92.380000	69.170802	
0.690196	0.001975	0.221637	0.333204	92.420000	69.417649	
0.694446	0.002022	0.222382	0.328951	92.490000	69.513442	
0.692529	0.001859	0.221217	0.329461	92.550000	69.701733	
0.718297	0.002062	0.228784	0.327606	92.650000	69.711801	
0.709710	0.001917	0.225478	0.325375	92.610000	69.937438	
0.697091	0.001936	0.220844	0.325948	92.420000	70.167799	
0.716360	0.001945	0.226302	0.324642	92.450000	70.168701	
0.723481	0.001812	0.227974	0.326083	92.490000	70.215740	
0.717767	0.001712	0.225589	0.327148	92.640000	70.171551	
0.724063	0.001845	0.226915	0.325609	92.560000	70.563707	
0.713709	0.001797	0.223071	0.323980	92.430000	70.596690	
0.736717	0.001908	0.229625	0.319928	92.570000	71.060009	
0.728308	0.002426	0.226220	0.320157	92.510000	70.931488	
0.720486	0.001695	0.223408	0.322197	92.590000	70.971470	
0.721771	0.001873	0.223110	0.321634	92.450000	71.318886	
0.721514	0.001633	0.222483	0.323222	92.630000	71.561965	
0.729108	0.002005	0.224103	0.319050	92.630000	71.505491	
0.719063	0.001679	0.220509	0.319066	92.650000	71.757716	
0.726785	0.001721	0.222270	0.322435	92.720000	72.094577	
0.710024	0.001903	0.216492	0.320225	92.710000	71.883727	
0.729602	0.001701	0.221936	0.323661	92.680000	72.101199	
0.745514	0.002199	0.225982	0.316454	92.740000	72.187175	
0.725840	0.001743	0.219532	0.322440	92.710000	72.502637	
0.729883	0.001719	0.220162	0.318741	92.790000	72.619553	
0.728793	0.001612	0.219269	0.319723	92.770000	72.751688	
0.729193	0.001643	0.218802	0.318229	92.630000	72.848183	
0.730453	0.001816	0.218537	0.315132	92.730000	73.148123	
0.729174	0.001603	0.217584	0.316794	92.610000	73.120661	
0.723086	0.001769	0.215111	0.315369	92.600000	73.907337	
0.729990	0.001509	0.216662	0.314038	92.490000	74.044497	
0.747623	0.001839	0.221219	0.312488	92.670000	74.288975	
0.750257	0.001980	0.221356	0.312784	92.690000	74.335867	
0.742165	0.001506	0.218510	0.310597	92.830000	74.407635	
0.742726	0.001692	0.217971	0.307232	92.950000	74.516712	
0.741590	0.001609	0.217076	0.306666	93.040000	74.733676	
0.745968	0.001530	0.217799	0.307297	92.980000	74.885880	
0.745097	0.001642	0.216931	0.305325	92.870000	75.069681	
0.737062	0.001637	0.213996	0.308706	92.810000	75.251424	
0.745382	0.001580	0.215797	0.309719	92.850000	75.222976	
0.765219	0.002018	0.220830	0.304472	92.970000	75.479840	
0.748295	0.001442	0.215526	0.305842	92.980000	75.631306	
0.752975	0.001687	0.216227	0.304595	92.830000	75.870569	
0.757608	0.001466	0.216989	0.306949	92.960000	75.776053	
0.757911	0.001619	0.216434	0.304739	92.900000	75.890550	
0.748905	0.001511	0.213312	0.304799	92.890000	76.392599	
0.761555	0.001753	0.216279	0.305242	92.880000	76.450613	
0.766588	0.001564	0.217150	0.305956	92.920000	76.649792	
0.760365	0.001779	0.214705	0.304380	93.020000	76.620531	
0.760446	0.001618	0.214197	0.300257	93.100000	76.760736	
0.759563	0.001601	0.213388	0.298290	93.020000	77.128550	
0.769900	0.001543	0.215702	0.298900	93.000000	77.079354	
0.781793	0.001809	0.218338	0.300812	92.970000	77.301176	
0.774038	0.001789	0.215598	0.299633	93.030000	77.293978	
0.772178	0.001559	0.214575	0.298076	93.010000	77.565284	
0.755700	0.001505	0.209390	0.296523	93.120000	77.760585	
0.762965	0.001470	0.210834	0.295783	93.180000	77.674941	
0.774080	0.001401	0.213361	0.297345	93.240000	77.816252	
0.768219	0.001648	0.211111	0.297284	93.100000	78.136184	
0.773607	0.001690	0.211937	0.296587	93.120000	78.115106	
0.783117	0.001373	0.214062	0.294512	93.210000	78.215976	
0.772616	0.001498	0.210599	0.290410	93.170000	78.584296	
0.775987	0.001605	0.210877	0.290516	93.120000	78.833359	
0.774070	0.001453	0.209811	0.288098	93.350000	78.758043	
0.782154	0.001644	0.211396	0.289313	93.100000	79.021806	
0.787475	0.001603	0.212254	0.291527	93.020000	79.163401	
0.793963	0.001363	0.213451	0.293805	93.100000	79.370370	
0.804606	0.001631	0.215673	0.293018	93.280000	79.458536	
0.801709	0.001757	0.214278	0.286009	93.320000	79.538049	
0.796624	0.001412	0.212378	0.285872	93.420000	79.931314	
0.790661	0.001634	0.210174	0.286960	93.340000	80.024849	
0.795590	0.001441	0.210965	0.287776	93.420000	80.217542	
0.780766	0.001897	0.206294	0.291121	93.350000	80.395546	
0.785619	0.001425	0.207155	0.288742	93.520000	80.431008	
0.786331	0.001568	0.206740	0.284566	93.500000	80.569292	
0.786334	0.001401	0.206178	0.284460	93.270000	80.829293	
0.789871	0.001307	0.206588	0.283846	93.340000	80.911348	
0.803573	0.001810	0.209452	0.282772	93.320000	81.383190	
0.797601	0.001410	0.207401	0.291299	93.350000	81.370302	
0.793911	0.001917	0.205774	0.294022	93.290000	81.622733	
0.805658	0.001522	0.208305	0.295248	93.340000	81.929330	
0.794394	0.001369	0.204878	0.292306	93.330000	81.977275	
0.813322	0.001412	0.209198	0.292181	93.420000	82.108192	
0.817922	0.001495	0.209726	0.290209	93.400000	82.446565	
0.842437	0.001541	0.215442	0.285070	93.430000	82.527962	
0.811835	0.001284	0.207086	0.283825	93.430000	82.739496	
0.809479	0.001383	0.205885	0.283649	93.500000	83.130594	
0.811157	0.001437	0.205748	0.285759	93.510000	83.006347	
0.818300	0.001586	0.206896	0.284867	93.450000	83.137916	
0.811881	0.001543	0.204749	0.285891	93.490000	83.264865	
0.806989	0.001466	0.202941	0.290451	93.470000	83.380089	
0.810493	0.001247	0.203325	0.291789	93.430000	83.536766	
0.815404	0.001259	0.203993	0.291189	93.320000	84.289516	
0.825964	0.001247	0.206037	0.289904	93.430000	84.526661	
0.834029	0.001513	0.207451	0.285410	93.460000	84.629086	
0.845159	0.001531	0.209574	0.278163	93.570000	84.823800	
0.823003	0.001264	0.203615	0.281300	93.460000	84.973952	
0.831492	0.001679	0.205003	0.276514	93.610000	85.115950	
0.824783	0.001434	0.202864	0.277428	93.610000	85.488065	
0.828146	0.001287	0.203146	0.277967	93.640000	85.720406	
0.836996	0.001219	0.204767	0.277653	93.480000	85.836456	
0.833618	0.001688	0.203256	0.276951	93.540000	85.869660	
0.843897	0.001485	0.205232	0.276858	93.620000	86.046599	
0.830615	0.001234	0.201508	0.280900	93.620000	86.388102	
0.835967	0.001451	0.202165	0.280417	93.680000	86.403122	
0.831421	0.001335	0.200555	0.285511	93.580000	86.515671	
0.829967	0.001196	0.199643	0.286337	93.490000	86.715999	
0.847271	0.001626	0.203170	0.283067	93.580000	87.286327	
0.844566	0.001288	0.201996	0.279422	93.610000	87.065690	
0.834649	0.001129	0.199134	0.280590	93.490000	87.519026	
0.842142	0.001531	0.200229	0.279674	93.580000	87.468809	
0.845700	0.001220	0.200612	0.274595	93.680000	87.763509	
0.853367	0.001635	0.201741	0.273139	93.750000	88.057308	
0.862019	0.001221	0.203337	0.272503	93.690000	88.132673	
0.837453	0.001078	0.197000	0.276115	93.640000	88.324282	
0.840923	0.001037	0.197273	0.277632	93.570000	88.521936	
0.837965	0.001175	0.195996	0.277588	93.750000	88.631653	
0.850303	0.001255	0.198291	0.276336	93.680000	88.833476	
0.852266	0.001575	0.198141	0.275404	93.680000	88.922685	
0.851288	0.001137	0.197419	0.278978	93.520000	89.179807	
0.844625	0.001126	0.195370	0.279855	93.560000	89.670439	
0.854389	0.001242	0.196994	0.281403	93.690000	89.774458	
0.855334	0.001323	0.196669	0.284869	93.560000	90.018623	
0.857302	0.001151	0.196593	0.284009	93.590000	90.096411	
0.856837	0.001287	0.195892	0.279581	93.740000	90.412316	
0.855942	0.001292	0.195160	0.277836	93.750000	90.641383	
0.861394	0.001188	0.195830	0.277224	93.700000	90.934007	
0.865012	0.001013	0.196179	0.279327	93.730000	90.849965	
0.877864	0.001353	0.198423	0.279336	93.680000	91.198932	
0.856711	0.001264	0.193111	0.278724	93.690000	91.345762	
0.876097	0.001207	0.196969	0.281320	93.670000	91.638404	
0.865549	0.001161	0.194009	0.277285	93.780000	91.687593	
0.859508	0.001220	0.192122	0.273739	93.840000	91.927020	
0.871837	0.001524	0.194254	0.273625	93.750000	92.178189	
0.873673	0.001292	0.194144	0.273596	93.720000	92.388029	
0.876315	0.001315	0.194204	0.273845	93.760000	92.713769	
0.882734	0.001444	0.195019	0.276353	93.770000	92.794432	
0.886585	0.001197	0.195364	0.278494	93.660000	92.930493	
0.856946	0.000991	0.188356	0.279240	93.720000	93.110205	
0.899655	0.001394	0.197071	0.276210	93.790000	93.466263	
0.887494	0.001209	0.193895	0.275700	93.710000	93.691863	
0.881106	0.001309	0.191947	0.275995	93.710000	94.044331	
0.885092	0.001260	0.192255	0.278428	93.710000	93.988805	
0.888635	0.001381	0.192442	0.279033	93.710000	94.260581	
0.889311	0.001112	0.192115	0.279179	93.710000	94.519696	
0.883189	0.001060	0.190251	0.278276	93.790000	95.286289	
0.902208	0.001045	0.193781	0.277168	93.730000	95.161101	
0.888759	0.001020	0.190366	0.273089	93.830000	95.579681	
0.885249	0.001074	0.189072	0.272463	93.920000	95.774537	
0.890987	0.001029	0.189730	0.272784	94.000000	96.067038	
0.880593	0.001116	0.186961	0.273881	93.840000	96.337620	
